job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python
351,Data Engineer,MNC,E-commerce,Canada,Onsite,Mid,0,Master,1
352,Machine Learning Engineer,Enterprise,E-commerce,Singapore,Hybrid,Senior,14,Master,0
353,Data Engineer,Medium,Finance,Australia,Onsite,Entry,12,Master,1
354,Data Analyst,MNC,Finance,Germany,Hybrid,Senior,6,Bachelor,1
355,Data Scientist,MNC,Retail,UK,Hybrid,Entry,11,PhD,0
356,AI Engineer,Startup,Retail,India,Hybrid,Senior,6,PhD,0
357,Data Engineer,Medium,Healthcare,Australia,Remote,Entry,5,PhD,1
358,Machine Learning Engineer,Enterprise,Retail,Singapore,Onsite,Entry,2,Master,1
359,Data Engineer,Medium,Finance,UK,Hybrid,Entry,0,Master,0
360,Data Engineer,MNC,Retail,Germany,Remote,Mid,7,Master,0
361,Data Scientist,Enterprise,Technology,Singapore,Onsite,Mid,8,Bachelor,0
362,Machine Learning Engineer,Enterprise,Retail,Canada,Onsite,Mid,0,PhD,0
363,AI Engineer,Enterprise,Technology,Singapore,Onsite,Entry,8,Master,1
364,Business Analyst,Medium,E-commerce,USA,Hybrid,Entry,9,PhD,1
365,Business Analyst,Medium,Finance,UK,Onsite,Senior,1,PhD,0
366,Machine Learning Engineer,Startup,Technology,USA,Onsite,Senior,4,Bachelor,1
367,Business Analyst,Startup,Retail,India,Remote,Senior,10,Master,1
368,Machine Learning Engineer,Medium,Finance,Singapore,Onsite,Mid,7,Bachelor,0
369,Data Engineer,MNC,E-commerce,Singapore,Remote,Entry,14,Bachelor,1
370,Business Analyst,MNC,Education,Singapore,Remote,Entry,9,Master,0
371,Data Engineer,Startup,Retail,Canada,Remote,Senior,7,Bachelor,0
372,Machine Learning Engineer,Enterprise,E-commerce,India,Hybrid,Mid,1,PhD,1
373,Data Analyst,Enterprise,Technology,UK,Remote,Senior,3,PhD,1
374,Data Analyst,Medium,Finance,UK,Remote,Mid,13,Master,0
375,Data Engineer,MNC,E-commerce,India,Remote,Mid,2,PhD,1
376,AI Engineer,Enterprise,Healthcare,Canada,Remote,Senior,9,Master,1
377,Data Engineer,Startup,E-commerce,Australia,Hybrid,Mid,13,Bachelor,1
378,Business Analyst,Medium,Technology,Australia,Onsite,Senior,9,PhD,0
379,Data Engineer,MNC,Education,UK,Hybrid,Entry,6,Master,0
380,Data Engineer,Startup,Healthcare,USA,Onsite,Entry,6,Bachelor,1
381,Data Scientist,Medium,Education,India,Remote,Mid,13,Master,0
382,Data Analyst,Enterprise,Retail,Canada,Remote,Mid,6,Bachelor,0
383,Data Analyst,MNC,Finance,UK,Hybrid,Senior,10,Bachelor,1
384,Data Analyst,Enterprise,Retail,Singapore,Onsite,Senior,14,PhD,0
385,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,11,PhD,0
386,Business Analyst,Startup,E-commerce,UK,Onsite,Senior,3,Master,0
387,AI Engineer,Startup,Education,Singapore,Hybrid,Mid,4,Master,1
388,AI Engineer,Medium,Technology,Germany,Onsite,Entry,2,PhD,0
389,Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,Mid,4,PhD,1
390,AI Engineer,Enterprise,Healthcare,Australia,Onsite,Senior,4,Bachelor,0
391,Machine Learning Engineer,Medium,Technology,USA,Hybrid,Senior,14,Bachelor,0
392,Machine Learning Engineer,MNC,Finance,USA,Onsite,Entry,11,PhD,0
393,Data Analyst,MNC,Healthcare,UK,Onsite,Entry,11,PhD,0
394,Data Engineer,Medium,Technology,Australia,Remote,Entry,11,Master,1
395,Business Analyst,Medium,E-commerce,Australia,Remote,Mid,10,PhD,0
396,AI Engineer,Medium,Finance,India,Remote,Mid,11,PhD,1
397,Machine Learning Engineer,Startup,Technology,Canada,Remote,Senior,9,Bachelor,1
398,Data Engineer,MNC,Education,Germany,Remote,Mid,14,Master,1
399,Business Analyst,Enterprise,Retail,Canada,Remote,Senior,6,Master,0
400,Business Analyst,Enterprise,Education,Singapore,Remote,Entry,14,Master,1
401,Data Engineer,Enterprise,Retail,USA,Remote,Senior,0,PhD,1
402,Data Analyst,Startup,Finance,Canada,Hybrid,Senior,14,Bachelor,1
403,AI Engineer,Enterprise,Retail,Singapore,Onsite,Mid,12,PhD,1
404,Data Scientist,Startup,Healthcare,Canada,Hybrid,Entry,0,PhD,0
405,AI Engineer,Enterprise,Education,UK,Hybrid,Senior,10,Bachelor,0
406,Data Engineer,Enterprise,Retail,Germany,Hybrid,Mid,9,PhD,0
407,AI Engineer,Enterprise,Education,UK,Hybrid,Mid,10,PhD,1
408,Data Scientist,Medium,Technology,USA,Onsite,Senior,14,Master,1
409,AI Engineer,Enterprise,Retail,Canada,Remote,Mid,7,Bachelor,1
410,Data Engineer,MNC,Retail,USA,Onsite,Mid,10,Master,1
411,Data Scientist,Medium,Finance,Australia,Remote,Senior,3,Bachelor,1
412,Business Analyst,Enterprise,Education,USA,Onsite,Mid,10,Master,0
413,Data Engineer,Startup,Healthcare,USA,Remote,Mid,8,Master,0
414,Business Analyst,MNC,Healthcare,Germany,Remote,Senior,9,Master,1
415,Data Analyst,MNC,Healthcare,Germany,Onsite,Senior,13,PhD,0
416,AI Engineer,Startup,Finance,Singapore,Hybrid,Mid,8,PhD,1
417,AI Engineer,Medium,Healthcare,Canada,Onsite,Senior,0,Bachelor,0
418,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Entry,8,Master,1
419,Data Scientist,Medium,E-commerce,Germany,Onsite,Entry,10,Bachelor,1
420,Machine Learning Engineer,Enterprise,Retail,India,Hybrid,Entry,0,Master,1
421,Data Scientist,Medium,E-commerce,Australia,Hybrid,Senior,9,Master,0
422,Data Scientist,Startup,Healthcare,Canada,Hybrid,Entry,4,PhD,1
423,Data Analyst,Enterprise,Retail,UK,Hybrid,Entry,2,PhD,1
424,Machine Learning Engineer,MNC,Technology,UK,Remote,Senior,7,Bachelor,0
425,Data Engineer,Medium,Finance,Australia,Remote,Entry,9,Bachelor,0
426,Data Scientist,Startup,Technology,India,Hybrid,Mid,3,Bachelor,0
427,Data Engineer,Startup,Retail,Australia,Hybrid,Senior,8,PhD,1
428,Data Analyst,Medium,Education,Singapore,Hybrid,Entry,4,Bachelor,0
429,Business Analyst,Medium,Technology,Singapore,Remote,Mid,8,PhD,0
430,AI Engineer,MNC,Finance,USA,Onsite,Senior,5,PhD,0
431,Data Scientist,Enterprise,Technology,UK,Remote,Mid,4,Bachelor,1
432,Data Engineer,Enterprise,Technology,Australia,Hybrid,Senior,13,Bachelor,1
433,Data Scientist,Startup,Finance,Australia,Onsite,Senior,10,PhD,0
434,Data Scientist,Enterprise,Retail,Canada,Hybrid,Senior,7,PhD,0
435,Business Analyst,Startup,Finance,Singapore,Remote,Mid,12,Bachelor,0
436,Data Scientist,Medium,Finance,India,Hybrid,Entry,10,Master,0
437,Data Scientist,MNC,Retail,India,Remote,Entry,2,Bachelor,1
438,Data Scientist,MNC,Healthcare,Canada,Onsite,Senior,8,PhD,1
439,Machine Learning Engineer,Medium,Finance,Canada,Remote,Mid,9,Bachelor,1
440,Data Scientist,MNC,Healthcare,Germany,Remote,Entry,14,PhD,1
441,Data Analyst,Startup,Technology,Canada,Onsite,Entry,1,PhD,0
442,Business Analyst,Enterprise,Retail,Canada,Remote,Mid,3,Bachelor,1
443,Machine Learning Engineer,Medium,Technology,Singapore,Onsite,Senior,6,Bachelor,0
444,Machine Learning Engineer,MNC,Technology,Singapore,Remote,Entry,8,Master,0
445,Data Analyst,Medium,Retail,Australia,Remote,Senior,10,Master,1
446,Data Scientist,MNC,Retail,Singapore,Hybrid,Entry,5,PhD,1
447,Machine Learning Engineer,MNC,Technology,UK,Hybrid,Entry,12,PhD,0
448,Data Engineer,Startup,Education,USA,Onsite,Entry,7,Master,0
449,Data Engineer,Startup,Education,UK,Hybrid,Entry,7,Master,0
450,Data Scientist,Startup,Finance,Canada,Onsite,Mid,10,PhD,0
451,AI Engineer,Enterprise,Finance,UK,Onsite,Mid,0,Bachelor,1
452,Data Engineer,Enterprise,Technology,Australia,Onsite,Entry,14,Bachelor,0
453,Data Engineer,Medium,Education,UK,Onsite,Mid,7,PhD,0
454,Data Engineer,MNC,Finance,Canada,Remote,Mid,14,Master,1
455,Business Analyst,Startup,Education,Australia,Onsite,Mid,0,Master,0
456,Data Analyst,Startup,Healthcare,India,Remote,Senior,9,Bachelor,0
457,Data Scientist,Startup,E-commerce,Germany,Onsite,Entry,7,Bachelor,0
458,Data Engineer,Medium,Healthcare,Singapore,Remote,Mid,13,PhD,0
459,AI Engineer,Startup,Healthcare,UK,Onsite,Senior,11,Bachelor,1
460,Machine Learning Engineer,Medium,Finance,Canada,Hybrid,Mid,0,Bachelor,0
461,Data Analyst,Medium,Healthcare,India,Hybrid,Senior,7,PhD,1
462,Data Scientist,MNC,Healthcare,UK,Remote,Entry,13,Master,0
463,Data Engineer,MNC,Finance,Australia,Remote,Entry,6,PhD,0
464,AI Engineer,Medium,E-commerce,UK,Remote,Mid,0,Master,0
465,Data Engineer,MNC,Education,UK,Onsite,Senior,11,Bachelor,1
466,Data Scientist,Enterprise,Finance,UK,Remote,Entry,12,PhD,1
467,Data Scientist,Enterprise,Technology,Canada,Onsite,Senior,13,Master,0
468,Machine Learning Engineer,Medium,E-commerce,USA,Remote,Mid,8,Master,1
469,Data Scientist,Enterprise,Healthcare,Canada,Onsite,Senior,9,PhD,0
470,Machine Learning Engineer,Startup,Education,Singapore,Hybrid,Entry,2,Master,0
471,Data Analyst,Medium,Healthcare,UK,Onsite,Entry,12,Bachelor,1
472,AI Engineer,Startup,Education,Germany,Remote,Entry,2,Master,0
473,Data Engineer,Enterprise,Technology,USA,Hybrid,Senior,9,Master,1
474,Machine Learning Engineer,Startup,Retail,India,Remote,Entry,4,PhD,1
475,Data Scientist,Medium,Finance,Germany,Hybrid,Entry,0,Bachelor,0
476,Business Analyst,MNC,Healthcare,Canada,Remote,Mid,3,Master,0
477,Data Analyst,MNC,Retail,Germany,Remote,Entry,10,PhD,0
478,AI Engineer,Startup,Healthcare,Canada,Onsite,Mid,9,Bachelor,0
479,Data Scientist,Enterprise,Healthcare,UK,Remote,Mid,13,PhD,1
480,Machine Learning Engineer,Medium,Healthcare,Canada,Onsite,Mid,8,PhD,1
481,Business Analyst,MNC,Retail,Germany,Remote,Mid,1,PhD,1
482,Machine Learning Engineer,MNC,Healthcare,Canada,Hybrid,Mid,6,Bachelor,0
483,Data Analyst,Enterprise,Technology,India,Hybrid,Senior,11,Master,0
484,AI Engineer,Enterprise,Education,Australia,Remote,Senior,2,PhD,1
485,Business Analyst,Enterprise,Retail,India,Remote,Senior,4,Bachelor,0
486,Data Scientist,Enterprise,Education,India,Remote,Senior,13,PhD,0
487,Machine Learning Engineer,Medium,Finance,USA,Onsite,Mid,2,PhD,0
488,AI Engineer,Medium,E-commerce,UK,Hybrid,Entry,1,Master,1
489,Machine Learning Engineer,Enterprise,Technology,Canada,Hybrid,Entry,9,Bachelor,1
490,AI Engineer,Medium,Education,Singapore,Onsite,Senior,0,Bachelor,1
491,Data Engineer,Medium,Education,USA,Onsite,Mid,7,Master,0
492,Data Engineer,Enterprise,Finance,UK,Hybrid,Entry,10,Master,1
493,Data Scientist,MNC,Education,Singapore,Remote,Senior,7,PhD,0
494,Data Analyst,Enterprise,Healthcare,Canada,Hybrid,Mid,13,Master,1
495,Data Analyst,Medium,Healthcare,India,Remote,Senior,7,Bachelor,0
496,Data Analyst,Medium,Finance,Germany,Hybrid,Entry,7,Bachelor,1
497,Data Analyst,Medium,Healthcare,Singapore,Hybrid,Senior,12,Master,0
498,AI Engineer,MNC,Education,Germany,Remote,Senior,12,Bachelor,0
499,Machine Learning Engineer,MNC,Technology,UK,Onsite,Senior,5,Bachelor,0
500,Business Analyst,Startup,Retail,Singapore,Remote,Senior,13,PhD,0
501,Data Scientist,MNC,Finance,Germany,Remote,Mid,11,Master,1
502,Business Analyst,MNC,Healthcare,Australia,Onsite,Mid,3,Master,0
503,Data Analyst,Startup,Education,Singapore,Remote,Entry,5,PhD,0
504,AI Engineer,Medium,Technology,Canada,Onsite,Entry,4,Bachelor,1
505,AI Engineer,Startup,Finance,Singapore,Remote,Mid,11,PhD,1
506,Machine Learning Engineer,Startup,Retail,UK,Onsite,Mid,5,Master,0
507,Data Analyst,Startup,Technology,Singapore,Onsite,Mid,7,Bachelor,1
508,Machine Learning Engineer,Enterprise,Finance,Germany,Hybrid,Entry,12,PhD,0
509,Data Engineer,Medium,Finance,India,Onsite,Entry,4,PhD,1
510,AI Engineer,MNC,E-commerce,Canada,Onsite,Entry,4,Master,0
511,Data Analyst,Startup,Technology,Singapore,Remote,Entry,1,PhD,1
512,Machine Learning Engineer,Medium,Retail,Germany,Onsite,Entry,11,Bachelor,0
513,Business Analyst,Medium,Finance,Australia,Onsite,Entry,10,Master,0
514,AI Engineer,Medium,Technology,India,Onsite,Mid,0,Bachelor,0
515,Data Engineer,Medium,Finance,Germany,Remote,Entry,14,Master,1
516,Business Analyst,Enterprise,Finance,UK,Remote,Senior,5,Bachelor,0
517,Data Engineer,Enterprise,E-commerce,Canada,Remote,Senior,0,Bachelor,0
518,Data Analyst,MNC,Finance,USA,Onsite,Senior,14,Master,1
519,Data Analyst,Enterprise,Finance,Singapore,Remote,Mid,4,Bachelor,1
520,Business Analyst,Medium,Healthcare,USA,Onsite,Mid,13,Bachelor,1
521,AI Engineer,MNC,Technology,Canada,Onsite,Mid,2,PhD,0
522,Data Analyst,Enterprise,Education,Singapore,Hybrid,Mid,10,Master,1
523,Data Engineer,Medium,Technology,India,Hybrid,Senior,8,PhD,0
524,Data Engineer,MNC,Education,Germany,Onsite,Entry,10,Master,1
525,Data Scientist,Startup,Finance,Singapore,Hybrid,Entry,9,Master,1
526,Data Scientist,MNC,Education,USA,Onsite,Senior,6,PhD,0
527,Data Engineer,Medium,Healthcare,Canada,Hybrid,Senior,5,PhD,1
528,AI Engineer,Medium,Finance,Germany,Hybrid,Senior,9,Bachelor,0
529,Data Analyst,Enterprise,Technology,USA,Remote,Mid,14,PhD,1
530,Data Scientist,MNC,Finance,UK,Remote,Entry,8,Master,0
531,Data Analyst,Enterprise,Technology,India,Remote,Senior,12,PhD,0
532,Data Engineer,MNC,E-commerce,UK,Onsite,Entry,10,Master,1
533,Data Analyst,Startup,E-commerce,India,Hybrid,Entry,3,PhD,0
534,Data Analyst,Medium,E-commerce,Singapore,Onsite,Mid,5,Master,1
535,Data Scientist,MNC,Finance,Australia,Hybrid,Senior,6,Bachelor,1
536,Machine Learning Engineer,Enterprise,Technology,India,Onsite,Entry,5,Master,0
537,AI Engineer,Startup,E-commerce,Germany,Remote,Senior,9,Master,0
538,AI Engineer,Medium,E-commerce,Singapore,Hybrid,Senior,8,PhD,1
539,Data Analyst,MNC,E-commerce,Germany,Onsite,Entry,9,Master,0
540,AI Engineer,Enterprise,Healthcare,UK,Remote,Senior,2,PhD,0
541,Data Analyst,Medium,Healthcare,Australia,Remote,Mid,8,Bachelor,1
542,Data Engineer,MNC,Finance,UK,Hybrid,Entry,9,Master,0
543,Business Analyst,Enterprise,Technology,Singapore,Onsite,Entry,10,PhD,0
544,Business Analyst,Enterprise,Education,Canada,Onsite,Mid,4,PhD,1
545,Data Engineer,Medium,Healthcare,Canada,Hybrid,Entry,4,Master,1
546,Data Engineer,Startup,Finance,USA,Remote,Entry,10,PhD,1
547,Business Analyst,Startup,Healthcare,Singapore,Hybrid,Entry,9,PhD,1
548,Data Scientist,Medium,E-commerce,UK,Hybrid,Entry,5,Master,0
549,Business Analyst,MNC,Technology,USA,Remote,Entry,0,PhD,0
550,Data Engineer,MNC,Technology,Canada,Hybrid,Entry,7,Bachelor,0
551,Data Analyst,Medium,Finance,India,Onsite,Entry,9,PhD,0
552,Machine Learning Engineer,Medium,Retail,Singapore,Onsite,Senior,9,Bachelor,0
553,AI Engineer,Medium,E-commerce,Germany,Remote,Entry,13,PhD,1
554,Data Engineer,MNC,Retail,Canada,Remote,Entry,1,Bachelor,1
555,Business Analyst,Medium,Healthcare,Canada,Remote,Senior,8,PhD,0
556,Data Analyst,Medium,Healthcare,Singapore,Onsite,Mid,8,PhD,0
557,AI Engineer,Enterprise,E-commerce,USA,Hybrid,Mid,10,Master,0
558,Data Scientist,Medium,Finance,Canada,Remote,Mid,8,Master,0
559,Data Analyst,Medium,Retail,UK,Hybrid,Mid,5,Master,0
560,Data Engineer,Startup,Technology,Singapore,Hybrid,Entry,7,Bachelor,1
561,Data Scientist,Medium,Retail,Australia,Hybrid,Entry,9,PhD,0
562,Business Analyst,Enterprise,Technology,UK,Onsite,Senior,1,Bachelor,0
563,Machine Learning Engineer,MNC,Healthcare,UK,Onsite,Entry,4,Master,1
564,Data Scientist,Medium,E-commerce,Australia,Onsite,Mid,9,Bachelor,1
565,AI Engineer,MNC,Technology,Australia,Hybrid,Entry,13,PhD,1
566,Data Scientist,Enterprise,Technology,USA,Onsite,Entry,14,PhD,1
567,Data Engineer,Enterprise,Healthcare,India,Remote,Senior,0,Bachelor,0
568,Machine Learning Engineer,MNC,E-commerce,Canada,Remote,Mid,5,Bachelor,0
569,Machine Learning Engineer,Startup,Education,India,Remote,Senior,9,Bachelor,1
570,Machine Learning Engineer,MNC,Healthcare,UK,Remote,Mid,6,Bachelor,1
571,AI Engineer,Enterprise,Education,Australia,Onsite,Senior,7,PhD,1
572,AI Engineer,Medium,Finance,Canada,Hybrid,Senior,1,Master,0
573,Data Scientist,Enterprise,Retail,India,Onsite,Entry,2,Bachelor,0
574,Business Analyst,Startup,Healthcare,Canada,Remote,Senior,3,Master,0
575,Machine Learning Engineer,Startup,Retail,India,Remote,Senior,7,Master,0
576,Data Engineer,MNC,Finance,USA,Remote,Senior,9,Master,1
577,Data Analyst,Medium,Technology,Germany,Remote,Entry,10,PhD,1
578,Data Engineer,Enterprise,Education,Canada,Remote,Entry,4,PhD,0
579,AI Engineer,MNC,Retail,Singapore,Remote,Mid,10,Bachelor,0
580,AI Engineer,Enterprise,E-commerce,Australia,Hybrid,Entry,8,Master,1
581,Data Analyst,MNC,Finance,USA,Onsite,Senior,4,Master,1
582,AI Engineer,Enterprise,E-commerce,Australia,Remote,Mid,3,Master,1
583,AI Engineer,Startup,Healthcare,Singapore,Hybrid,Entry,1,PhD,0
584,Data Scientist,Medium,Technology,India,Remote,Senior,9,PhD,1
585,Data Scientist,Enterprise,Finance,India,Hybrid,Entry,2,Master,0
586,Machine Learning Engineer,Startup,Finance,Canada,Hybrid,Entry,10,PhD,1
587,Business Analyst,Enterprise,Retail,India,Remote,Entry,14,Master,0
588,Machine Learning Engineer,Enterprise,Technology,USA,Remote,Mid,3,PhD,0
589,Data Scientist,Startup,Education,Canada,Hybrid,Senior,12,PhD,1
590,Data Analyst,Enterprise,E-commerce,India,Remote,Mid,7,Master,0
591,Machine Learning Engineer,Startup,Technology,UK,Hybrid,Mid,2,Master,1
592,Data Analyst,MNC,Retail,Canada,Remote,Senior,1,Bachelor,0
593,Data Analyst,Medium,Retail,UK,Hybrid,Senior,10,Bachelor,0
594,Data Analyst,Enterprise,Technology,Germany,Onsite,Entry,13,PhD,1
595,Business Analyst,MNC,Technology,Germany,Hybrid,Senior,4,Bachelor,1
596,Business Analyst,Medium,Healthcare,USA,Onsite,Entry,10,Bachelor,0
597,Business Analyst,Medium,Healthcare,Singapore,Onsite,Entry,6,Bachelor,1
598,Data Engineer,Enterprise,Healthcare,Canada,Hybrid,Mid,14,PhD,0
599,Data Analyst,MNC,Technology,Singapore,Onsite,Entry,10,Master,1
600,Machine Learning Engineer,Medium,E-commerce,Canada,Onsite,Entry,0,Bachelor,1
601,AI Engineer,Enterprise,Education,Singapore,Onsite,Mid,1,Bachelor,1
602,Business Analyst,Enterprise,Technology,Singapore,Onsite,Mid,3,Master,0
603,Machine Learning Engineer,Medium,Retail,India,Remote,Senior,8,Master,1
604,Data Analyst,MNC,Healthcare,Singapore,Onsite,Senior,11,PhD,0
605,Business Analyst,Startup,Healthcare,UK,Hybrid,Mid,10,Master,0
606,Data Scientist,Medium,Healthcare,Germany,Onsite,Entry,11,Master,0
607,Data Scientist,Enterprise,Technology,USA,Hybrid,Entry,13,Bachelor,1
608,Business Analyst,Medium,Technology,India,Remote,Senior,6,Master,1
609,Data Scientist,Medium,Education,Australia,Remote,Senior,14,Master,1
610,AI Engineer,Startup,E-commerce,Canada,Remote,Mid,4,Bachelor,1
611,Data Engineer,MNC,Healthcare,USA,Remote,Entry,10,PhD,1
612,Business Analyst,Medium,Education,Singapore,Remote,Mid,13,Bachelor,1
613,AI Engineer,MNC,Education,Canada,Onsite,Entry,12,Master,1
614,Machine Learning Engineer,MNC,Finance,USA,Hybrid,Entry,6,Bachelor,0
615,AI Engineer,Enterprise,Finance,Germany,Hybrid,Entry,6,Bachelor,1
616,Business Analyst,Enterprise,E-commerce,India,Onsite,Mid,12,Bachelor,1
617,Data Engineer,Startup,E-commerce,Singapore,Hybrid,Mid,7,Master,0
618,Data Engineer,Enterprise,Technology,India,Remote,Entry,13,PhD,0
619,Data Engineer,Startup,E-commerce,USA,Hybrid,Senior,0,PhD,0
620,AI Engineer,Enterprise,Technology,UK,Hybrid,Mid,8,Master,1
621,Data Analyst,Medium,Finance,Germany,Remote,Mid,3,PhD,0
622,AI Engineer,Enterprise,Education,Singapore,Remote,Mid,10,Master,1
623,Machine Learning Engineer,Startup,Education,Australia,Onsite,Mid,5,PhD,0
624,AI Engineer,Medium,Finance,UK,Hybrid,Senior,12,Master,1
625,Data Analyst,Medium,Education,UK,Remote,Mid,1,PhD,1
626,Machine Learning Engineer,Startup,Retail,UK,Onsite,Mid,3,Master,1
627,Data Engineer,Enterprise,Finance,USA,Remote,Entry,8,PhD,0
628,Data Analyst,Startup,Technology,UK,Onsite,Entry,6,Bachelor,0
629,Data Analyst,Enterprise,E-commerce,Australia,Remote,Senior,6,Master,0
630,Business Analyst,Startup,Finance,Canada,Onsite,Senior,7,Master,0
631,Data Scientist,Enterprise,Retail,Australia,Onsite,Entry,6,PhD,1
632,AI Engineer,Medium,Finance,USA,Remote,Senior,2,Bachelor,1
633,Data Scientist,MNC,Retail,India,Remote,Mid,10,PhD,0
634,Data Engineer,Startup,Finance,India,Onsite,Mid,3,Bachelor,1
635,AI Engineer,Startup,Education,Germany,Remote,Entry,13,Master,1
636,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Mid,5,Master,1
637,Data Engineer,MNC,Retail,Singapore,Onsite,Senior,13,Bachelor,0
638,Data Scientist,Enterprise,Technology,UK,Remote,Entry,9,Master,1
639,Machine Learning Engineer,Startup,E-commerce,Canada,Hybrid,Entry,1,Master,1
640,Business Analyst,Medium,Education,UK,Hybrid,Entry,3,Master,1
641,AI Engineer,MNC,Finance,Canada,Hybrid,Entry,7,Master,1
642,Data Analyst,Enterprise,Education,UK,Onsite,Senior,12,PhD,1
643,Machine Learning Engineer,Medium,Technology,USA,Hybrid,Mid,9,PhD,0
644,Business Analyst,MNC,E-commerce,Singapore,Remote,Senior,3,Master,1
645,Data Analyst,MNC,Technology,Singapore,Onsite,Entry,7,Bachelor,1
646,Business Analyst,Startup,Finance,India,Hybrid,Senior,11,Master,0
647,Machine Learning Engineer,Medium,Healthcare,USA,Hybrid,Senior,3,PhD,0
648,Data Analyst,MNC,Technology,Canada,Remote,Entry,1,Master,1
649,Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Mid,12,Bachelor,0
650,Data Engineer,Enterprise,Technology,Germany,Hybrid,Senior,9,Bachelor,1
651,Data Analyst,MNC,Healthcare,USA,Hybrid,Senior,11,Bachelor,0
652,Data Analyst,Startup,E-commerce,USA,Hybrid,Mid,6,Bachelor,0
653,Business Analyst,Startup,Finance,UK,Hybrid,Entry,1,PhD,0
654,Machine Learning Engineer,MNC,E-commerce,Germany,Hybrid,Mid,7,PhD,1
655,Machine Learning Engineer,Startup,E-commerce,USA,Onsite,Entry,6,Master,0
656,Machine Learning Engineer,Medium,Technology,USA,Remote,Entry,14,Bachelor,0
657,Machine Learning Engineer,MNC,Retail,Canada,Onsite,Senior,14,Bachelor,0
658,Data Scientist,Enterprise,Technology,USA,Hybrid,Entry,3,Bachelor,1
659,Machine Learning Engineer,Medium,Retail,India,Hybrid,Mid,1,Master,1
660,Business Analyst,Enterprise,E-commerce,Germany,Hybrid,Mid,1,Bachelor,0
661,Business Analyst,Medium,Finance,India,Hybrid,Mid,13,Master,0
662,AI Engineer,Medium,Finance,UK,Remote,Senior,5,Bachelor,0
663,Data Engineer,Startup,Retail,Singapore,Hybrid,Mid,3,Bachelor,0
